qualtrics_id,sub_type,item_number,rev_scoring,response,scored_response
R_OxLEJkniZlsCYut,RA,2,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RE,3,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RE,4,NA,Strongly Agree,5
R_OxLEJkniZlsCYut,RE,5,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RA,3,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RA,4,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RE,6,NA,4,4
R_OxLEJkniZlsCYut,RE,7,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RA,5,neg,2,4
R_OxLEJkniZlsCYut,RA,6,NA,4,4
R_OxLEJkniZlsCYut,RA,7,NA,4,4
R_OxLEJkniZlsCYut,RE,8,NA,Strongly Agree,5
R_OxLEJkniZlsCYut,RA,8,NA,4,4
R_OxLEJkniZlsCYut,RA,9,NA,4,4
R_OxLEJkniZlsCYut,RE,9,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RA,10,NA,3,3
R_OxLEJkniZlsCYut,RE,10,NA,Strongly Agree,5
R_OxLEJkniZlsCYut,EE,1,NA,3,3
R_OxLEJkniZlsCYut,EA,1,neg,3,3
R_OxLEJkniZlsCYut,EA,2,NA,2,2
R_OxLEJkniZlsCYut,EA,3,NA,2,2
R_OxLEJkniZlsCYut,EE,2,NA,4,4
R_OxLEJkniZlsCYut,EE,3,NA,3,3
R_OxLEJkniZlsCYut,EA,4,NA,3,3
R_OxLEJkniZlsCYut,EA,5,NA,3,3
R_OxLEJkniZlsCYut,EA,6,neg,4,2
R_OxLEJkniZlsCYut,EE,4,neg,4,2
R_OxLEJkniZlsCYut,EE,5,NA,3,3
R_OxLEJkniZlsCYut,EE,6,neg,NA,NA
R_OxLEJkniZlsCYut,EE,7,neg,3,3
R_OxLEJkniZlsCYut,EE,8,neg,NA,NA
R_OxLEJkniZlsCYut,EA,7,NA,2,2
R_OxLEJkniZlsCYut,EE,9,neg,3,3
R_OxLEJkniZlsCYut,EA,8,neg,3,3
R_OxLEJkniZlsCYut,EE,10,NA,Strongly Disagree,1
R_OxLEJkniZlsCYut,EA,9,NA,2,2
R_OxLEJkniZlsCYut,EA,10,neg,2,4
R_3CE2gCFZK0jtWCd,RE,1,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RA,1,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RE,2,NA,2,2
R_3CE2gCFZK0jtWCd,RA,2,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RE,3,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RE,4,NA,Strongly Disagree,1
R_3CE2gCFZK0jtWCd,RE,5,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RA,3,neg,4,2
R_3CE2gCFZK0jtWCd,RA,4,neg,Strongly Disagree,5
R_3CE2gCFZK0jtWCd,RE,6,NA,Strongly Disagree,1
R_3CE2gCFZK0jtWCd,RE,7,neg,4,2
R_3CE2gCFZK0jtWCd,RA,5,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RA,6,NA,4,4
R_3CE2gCFZK0jtWCd,RA,7,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,RE,8,NA,Strongly Disagree,1
R_3CE2gCFZK0jtWCd,RA,8,NA,4,4
R_3CE2gCFZK0jtWCd,RA,9,NA,2,2
R_3CE2gCFZK0jtWCd,RE,9,neg,Strongly Agree,1
R_3CE2gCFZK0jtWCd,RA,10,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,RE,10,NA,Strongly Disagree,1
R_3CE2gCFZK0jtWCd,EE,1,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,EA,1,neg,Strongly Disagree,5
R_3CE2gCFZK0jtWCd,EA,2,NA,4,4
R_3CE2gCFZK0jtWCd,EA,3,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,EE,2,NA,4,4
R_3CE2gCFZK0jtWCd,EE,3,NA,4,4
R_3CE2gCFZK0jtWCd,EA,4,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,EA,5,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,EA,6,neg,2,4
R_3CE2gCFZK0jtWCd,EE,4,neg,2,4
R_3CE2gCFZK0jtWCd,EE,5,NA,4,4
R_3CE2gCFZK0jtWCd,EE,6,neg,Strongly Disagree,5
R_3CE2gCFZK0jtWCd,EE,7,neg,2,4
R_3CE2gCFZK0jtWCd,EE,8,neg,Strongly Disagree,5
R_3CE2gCFZK0jtWCd,EA,7,NA,4,4
R_3CE2gCFZK0jtWCd,EE,9,neg,2,4
R_3CE2gCFZK0jtWCd,EA,8,neg,4,2
R_3CE2gCFZK0jtWCd,EE,10,NA,Strongly Agree,5
R_3CE2gCFZK0jtWCd,EA,9,NA,4,4
R_3CE2gCFZK0jtWCd,EA,10,neg,4,2
R_1GPuj1DFOUqlnm3,RE,1,neg,3,3
R_1GPuj1DFOUqlnm3,RA,1,neg,3,3
R_1GPuj1DFOUqlnm3,RE,2,NA,3,3
R_1GPuj1DFOUqlnm3,RA,2,neg,2,4
R_1GPuj1DFOUqlnm3,RE,3,neg,3,3
R_1GPuj1DFOUqlnm3,RE,4,NA,3,3
R_1GPuj1DFOUqlnm3,RE,5,neg,2,4
R_1GPuj1DFOUqlnm3,RA,3,neg,2,4
R_1GPuj1DFOUqlnm3,RA,4,neg,2,4
R_1GPuj1DFOUqlnm3,RE,6,NA,2,2
R_1GPuj1DFOUqlnm3,RE,7,neg,Strongly Agree,1
R_1GPuj1DFOUqlnm3,RA,5,neg,3,3
R_1GPuj1DFOUqlnm3,RA,6,NA,2,2
R_1GPuj1DFOUqlnm3,RA,7,NA,3,3
R_1GPuj1DFOUqlnm3,RE,8,NA,3,3
R_1GPuj1DFOUqlnm3,RA,8,NA,3,3
R_1GPuj1DFOUqlnm3,RA,9,NA,3,3
R_1GPuj1DFOUqlnm3,RE,9,neg,3,3
R_1GPuj1DFOUqlnm3,RA,10,NA,3,3
R_1GPuj1DFOUqlnm3,RE,10,NA,4,4
R_1GPuj1DFOUqlnm3,EE,1,NA,3,3
R_1GPuj1DFOUqlnm3,EA,1,neg,2,4
R_1GPuj1DFOUqlnm3,EA,2,NA,3,3
R_1GPuj1DFOUqlnm3,EA,3,NA,3,3
R_1GPuj1DFOUqlnm3,EE,2,NA,4,4
R_1GPuj1DFOUqlnm3,EE,3,NA,3,3
R_1GPuj1DFOUqlnm3,EA,4,NA,3,3
R_1GPuj1DFOUqlnm3,EA,5,NA,3,3
R_1GPuj1DFOUqlnm3,EA,6,neg,2,4
R_1GPuj1DFOUqlnm3,EE,4,neg,2,4
R_1GPuj1DFOUqlnm3,EE,5,NA,4,4
R_1GPuj1DFOUqlnm3,EE,6,neg,2,4
R_1GPuj1DFOUqlnm3,EE,7,neg,2,4
R_1GPuj1DFOUqlnm3,EE,8,neg,2,4
R_1GPuj1DFOUqlnm3,EA,7,NA,2,2
R_1GPuj1DFOUqlnm3,EE,9,neg,2,4
R_1GPuj1DFOUqlnm3,EA,8,neg,2,4
R_1GPuj1DFOUqlnm3,EE,10,NA,3,3
R_1GPuj1DFOUqlnm3,EA,9,NA,3,3
R_1GPuj1DFOUqlnm3,EA,10,neg,2,4
R_3fN584buVNFokdb,RE,1,neg,2,4
R_3fN584buVNFokdb,RA,1,neg,4,2
R_3fN584buVNFokdb,RE,2,NA,4,4
R_3fN584buVNFokdb,RA,2,neg,4,2
R_3fN584buVNFokdb,RE,3,neg,2,4
R_3fN584buVNFokdb,RE,4,NA,Strongly Disagree,1
R_3fN584buVNFokdb,RE,5,neg,Strongly Disagree,5
R_3fN584buVNFokdb,RA,3,neg,2,4
R_3fN584buVNFokdb,RA,4,neg,4,2
R_3fN584buVNFokdb,RE,6,NA,2,2
R_3fN584buVNFokdb,RE,7,neg,4,2
R_3fN584buVNFokdb,RA,5,neg,4,2
R_3fN584buVNFokdb,RA,6,NA,2,2
R_3fN584buVNFokdb,RA,7,NA,2,2
R_3fN584buVNFokdb,RE,8,NA,Strongly Agree,5
R_3fN584buVNFokdb,RA,8,NA,2,2
R_3fN584buVNFokdb,RA,9,NA,4,4
R_3fN584buVNFokdb,RE,9,neg,4,2
R_3fN584buVNFokdb,RA,10,NA,2,2
R_3fN584buVNFokdb,RE,10,NA,Strongly Agree,5
R_3fN584buVNFokdb,EE,1,NA,4,4
R_3fN584buVNFokdb,EA,1,neg,2,4
R_3fN584buVNFokdb,EA,2,NA,3,3
R_3fN584buVNFokdb,EA,3,NA,4,4
R_3fN584buVNFokdb,EE,2,NA,4,4
R_3fN584buVNFokdb,EE,3,NA,4,4
R_3fN584buVNFokdb,EA,4,NA,4,4
R_3fN584buVNFokdb,EA,5,NA,4,4
R_3fN584buVNFokdb,EA,6,neg,2,4
R_3fN584buVNFokdb,EE,4,neg,2,4
R_3fN584buVNFokdb,EE,5,NA,4,4
R_3fN584buVNFokdb,EE,6,neg,2,4
R_3fN584buVNFokdb,EE,7,neg,3,3
R_3fN584buVNFokdb,EE,8,neg,2,4
R_3fN584buVNFokdb,EA,7,NA,4,4
R_3fN584buVNFokdb,EE,9,neg,2,4
R_3fN584buVNFokdb,EA,8,neg,2,4
R_3fN584buVNFokdb,EE,10,NA,4,4
R_3fN584buVNFokdb,EA,9,NA,2,2
R_3fN584buVNFokdb,EA,10,neg,2,4
R_Zn7GJrKUdp5u6EV,RE,1,neg,3,3
R_Zn7GJrKUdp5u6EV,RA,1,neg,4,2
R_Zn7GJrKUdp5u6EV,RE,2,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RA,2,neg,Strongly Disagree,5
R_Zn7GJrKUdp5u6EV,RE,3,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,RE,4,NA,3,3
R_Zn7GJrKUdp5u6EV,RE,5,neg,Strongly Disagree,5
R_Zn7GJrKUdp5u6EV,RA,3,neg,Strongly Disagree,5
R_Zn7GJrKUdp5u6EV,RA,4,neg,4,2
R_Zn7GJrKUdp5u6EV,RE,6,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RE,7,neg,3,3
R_Zn7GJrKUdp5u6EV,RA,5,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,RA,6,NA,4,4
R_Zn7GJrKUdp5u6EV,RA,7,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RE,8,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RA,8,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RA,9,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RE,9,neg,Strongly Disagree,5
R_Zn7GJrKUdp5u6EV,RA,10,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,RE,10,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,EE,1,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,1,neg,3,3
R_Zn7GJrKUdp5u6EV,EA,2,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,3,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EE,2,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EE,3,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,4,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,5,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,6,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EE,4,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EE,5,NA,3,3
R_Zn7GJrKUdp5u6EV,EE,6,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EE,7,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EE,8,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EA,7,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EE,9,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EA,8,neg,Strongly Agree,1
R_Zn7GJrKUdp5u6EV,EE,10,NA,Strongly Disagree,1
R_Zn7GJrKUdp5u6EV,EA,9,NA,Strongly Agree,5
R_Zn7GJrKUdp5u6EV,EA,10,neg,Strongly Agree,1
R_3rMN6IUjtWzaYdA,RE,1,neg,4,2
R_3rMN6IUjtWzaYdA,RA,1,neg,4,2
R_3rMN6IUjtWzaYdA,RE,2,NA,2,2
R_3rMN6IUjtWzaYdA,RA,2,neg,2,4
R_3rMN6IUjtWzaYdA,RE,3,neg,Strongly Agree,1
R_3rMN6IUjtWzaYdA,RE,4,NA,2,2
R_3rMN6IUjtWzaYdA,RE,5,neg,3,3
R_3rMN6IUjtWzaYdA,RA,3,neg,3,3
R_3rMN6IUjtWzaYdA,RA,4,neg,3,3
R_3rMN6IUjtWzaYdA,RE,6,NA,2,2
R_3rMN6IUjtWzaYdA,RE,7,neg,Strongly Agree,1
R_3rMN6IUjtWzaYdA,RA,5,neg,4,2
R_3rMN6IUjtWzaYdA,RA,6,NA,4,4
R_3rMN6IUjtWzaYdA,RA,7,NA,4,4
R_3rMN6IUjtWzaYdA,RE,8,NA,3,3
R_3rMN6IUjtWzaYdA,RA,8,NA,4,4
R_3rMN6IUjtWzaYdA,RA,9,NA,4,4
R_3rMN6IUjtWzaYdA,RE,9,neg,3,3
R_3rMN6IUjtWzaYdA,RA,10,NA,3,3
R_3rMN6IUjtWzaYdA,RE,10,NA,2,2
R_3rMN6IUjtWzaYdA,EE,1,NA,2,2
R_3rMN6IUjtWzaYdA,EA,1,neg,3,3
R_3rMN6IUjtWzaYdA,EA,2,NA,3,3
R_3rMN6IUjtWzaYdA,EA,3,NA,3,3
R_3rMN6IUjtWzaYdA,EE,2,NA,3,3
R_3rMN6IUjtWzaYdA,EE,3,NA,3,3
R_3rMN6IUjtWzaYdA,EA,4,NA,4,4
R_3rMN6IUjtWzaYdA,EA,5,NA,4,4
R_3rMN6IUjtWzaYdA,EA,6,neg,4,2
R_3rMN6IUjtWzaYdA,EE,4,neg,4,2
R_3rMN6IUjtWzaYdA,EE,5,NA,4,4
R_3rMN6IUjtWzaYdA,EE,6,neg,2,4
R_3rMN6IUjtWzaYdA,EE,7,neg,3,3
R_3rMN6IUjtWzaYdA,EE,8,neg,3,3
R_3rMN6IUjtWzaYdA,EA,7,NA,3,3
R_3rMN6IUjtWzaYdA,EE,9,neg,3,3
R_3rMN6IUjtWzaYdA,EA,8,neg,3,3
R_3rMN6IUjtWzaYdA,EE,10,NA,3,3
R_3rMN6IUjtWzaYdA,EA,9,NA,3,3
R_3rMN6IUjtWzaYdA,EA,10,neg,4,2
R_3ltzn1PhZN7PqBn,RE,1,neg,Strongly Agree,1
R_3ltzn1PhZN7PqBn,RA,1,neg,2,4
R_3ltzn1PhZN7PqBn,RE,2,NA,4,4
R_3ltzn1PhZN7PqBn,RA,2,neg,Strongly Disagree,5
R_3ltzn1PhZN7PqBn,RE,3,neg,3,3
R_3ltzn1PhZN7PqBn,RE,4,NA,3,3
R_3ltzn1PhZN7PqBn,RE,5,neg,4,2
R_3ltzn1PhZN7PqBn,RA,3,neg,2,4
R_3ltzn1PhZN7PqBn,RA,4,neg,2,4
R_3ltzn1PhZN7PqBn,RE,6,NA,4,4
R_3ltzn1PhZN7PqBn,RE,7,neg,Strongly Agree,1
R_3ltzn1PhZN7PqBn,RA,5,neg,2,4
R_3ltzn1PhZN7PqBn,RA,6,NA,2,2
R_3ltzn1PhZN7PqBn,RA,7,NA,4,4
R_3ltzn1PhZN7PqBn,RE,8,NA,3,3
R_3ltzn1PhZN7PqBn,RA,8,NA,2,2
R_3ltzn1PhZN7PqBn,RA,9,NA,3,3
R_3ltzn1PhZN7PqBn,RE,9,neg,2,4
R_3ltzn1PhZN7PqBn,RA,10,NA,2,2
R_3ltzn1PhZN7PqBn,RE,10,NA,Strongly Agree,5
R_3ltzn1PhZN7PqBn,EE,1,NA,3,3
R_3ltzn1PhZN7PqBn,EA,1,neg,2,4
R_3ltzn1PhZN7PqBn,EA,2,NA,Strongly Disagree,1
R_3ltzn1PhZN7PqBn,EA,3,NA,Strongly Agree,5
R_3ltzn1PhZN7PqBn,EE,2,NA,2,2
R_3ltzn1PhZN7PqBn,EE,3,NA,2,2
R_3ltzn1PhZN7PqBn,EA,4,NA,Strongly Agree,5
R_3ltzn1PhZN7PqBn,EA,5,NA,Strongly Agree,5
R_3ltzn1PhZN7PqBn,EA,6,neg,3,3
R_3ltzn1PhZN7PqBn,EE,4,neg,Strongly Disagree,5
R_3ltzn1PhZN7PqBn,EE,5,NA,4,4
R_3ltzn1PhZN7PqBn,EE,6,neg,Strongly Agree,1
R_3ltzn1PhZN7PqBn,EE,7,neg,Strongly Agree,1
R_3ltzn1PhZN7PqBn,EE,8,neg,2,4
R_3ltzn1PhZN7PqBn,EA,7,NA,2,2
R_3ltzn1PhZN7PqBn,EE,9,neg,2,4
R_3ltzn1PhZN7PqBn,EA,8,neg,Strongly Disagree,5
R_3ltzn1PhZN7PqBn,EE,10,NA,2,2
R_3ltzn1PhZN7PqBn,EA,9,NA,2,2
R_3ltzn1PhZN7PqBn,EA,10,neg,Strongly Agree,1
R_pgCwFopl4N7tYjf,RE,1,neg,2,4
R_pgCwFopl4N7tYjf,RA,1,neg,3,3
R_pgCwFopl4N7tYjf,RE,2,NA,3,3
R_pgCwFopl4N7tYjf,RA,2,neg,4,2
R_pgCwFopl4N7tYjf,RE,3,neg,2,4
R_pgCwFopl4N7tYjf,RE,4,NA,Strongly Disagree,1
R_pgCwFopl4N7tYjf,RE,5,neg,NA,NA
R_pgCwFopl4N7tYjf,RA,3,neg,3,3
R_pgCwFopl4N7tYjf,RA,4,neg,3,3
R_pgCwFopl4N7tYjf,RE,6,NA,Strongly Disagree,1
R_pgCwFopl4N7tYjf,RE,7,neg,3,3
R_pgCwFopl4N7tYjf,RA,5,neg,2,4
R_pgCwFopl4N7tYjf,RA,6,NA,3,3
R_pgCwFopl4N7tYjf,RA,7,NA,2,2
R_pgCwFopl4N7tYjf,RE,8,NA,3,3
R_pgCwFopl4N7tYjf,RA,8,NA,3,3
R_pgCwFopl4N7tYjf,RA,9,NA,4,4
R_pgCwFopl4N7tYjf,RE,9,neg,3,3
R_pgCwFopl4N7tYjf,RA,10,NA,3,3
R_pgCwFopl4N7tYjf,RE,10,NA,4,4
R_pgCwFopl4N7tYjf,EE,1,NA,2,2
R_pgCwFopl4N7tYjf,EA,1,neg,3,3
R_pgCwFopl4N7tYjf,EA,2,NA,3,3
R_pgCwFopl4N7tYjf,EA,3,NA,3,3
R_pgCwFopl4N7tYjf,EE,2,NA,4,4
R_pgCwFopl4N7tYjf,EE,3,NA,4,4
R_pgCwFopl4N7tYjf,EA,4,NA,4,4
R_pgCwFopl4N7tYjf,EA,5,NA,4,4
R_pgCwFopl4N7tYjf,EA,6,neg,2,4
R_pgCwFopl4N7tYjf,EE,4,neg,4,2
R_pgCwFopl4N7tYjf,EE,5,NA,3,3
R_pgCwFopl4N7tYjf,EE,6,neg,4,2
R_pgCwFopl4N7tYjf,EE,7,neg,4,2
R_pgCwFopl4N7tYjf,EE,8,neg,4,2
R_pgCwFopl4N7tYjf,EA,7,NA,2,2
R_pgCwFopl4N7tYjf,EE,9,neg,3,3
R_pgCwFopl4N7tYjf,EA,8,neg,3,3
R_pgCwFopl4N7tYjf,EE,10,NA,2,2
R_pgCwFopl4N7tYjf,EA,9,NA,2,2
R_pgCwFopl4N7tYjf,EA,10,neg,2,4
R_22Jp6grkS81F9Gj,RE,1,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,1,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RE,2,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RA,2,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RE,3,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RE,4,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RE,5,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,3,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,4,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RE,6,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RE,7,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,5,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,6,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RA,7,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RE,8,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RA,8,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RA,9,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RE,9,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,RA,10,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,RE,10,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,EE,1,NA,4,4
R_22Jp6grkS81F9Gj,EA,1,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,EA,2,NA,4,4
R_22Jp6grkS81F9Gj,EA,3,NA,4,4
R_22Jp6grkS81F9Gj,EE,2,NA,Strongly Agree,5
R_22Jp6grkS81F9Gj,EE,3,NA,4,4
R_22Jp6grkS81F9Gj,EA,4,NA,4,4
R_22Jp6grkS81F9Gj,EA,5,NA,4,4
R_22Jp6grkS81F9Gj,EA,6,neg,2,4
R_22Jp6grkS81F9Gj,EE,4,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,EE,5,NA,4,4
R_22Jp6grkS81F9Gj,EE,6,neg,4,2
R_22Jp6grkS81F9Gj,EE,7,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,EE,8,neg,4,2
R_22Jp6grkS81F9Gj,EA,7,NA,4,4
R_22Jp6grkS81F9Gj,EE,9,neg,Strongly Agree,1
R_22Jp6grkS81F9Gj,EA,8,neg,Strongly Disagree,5
R_22Jp6grkS81F9Gj,EE,10,NA,3,3
R_22Jp6grkS81F9Gj,EA,9,NA,3,3
R_22Jp6grkS81F9Gj,EA,10,neg,Strongly Disagree,5
R_30pNjxW806uuPXi,RE,1,neg,3,3
R_30pNjxW806uuPXi,RA,1,neg,3,3
R_30pNjxW806uuPXi,RE,2,NA,3,3
R_30pNjxW806uuPXi,RA,2,neg,3,3
R_30pNjxW806uuPXi,RE,3,neg,2,4
R_30pNjxW806uuPXi,RE,4,NA,3,3
R_30pNjxW806uuPXi,RE,5,neg,2,4
R_30pNjxW806uuPXi,RA,3,neg,3,3
R_30pNjxW806uuPXi,RA,4,neg,3,3
R_30pNjxW806uuPXi,RE,6,NA,3,3
R_30pNjxW806uuPXi,RE,7,neg,3,3
R_30pNjxW806uuPXi,RA,5,neg,3,3
R_30pNjxW806uuPXi,RA,6,NA,3,3
R_30pNjxW806uuPXi,RA,7,NA,3,3
R_30pNjxW806uuPXi,RE,8,NA,4,4
R_30pNjxW806uuPXi,RA,8,NA,4,4
R_30pNjxW806uuPXi,RA,9,NA,3,3
R_30pNjxW806uuPXi,RE,9,neg,3,3
R_30pNjxW806uuPXi,RA,10,NA,3,3
R_30pNjxW806uuPXi,RE,10,NA,3,3
R_30pNjxW806uuPXi,EE,1,NA,3,3
R_30pNjxW806uuPXi,EA,1,neg,2,4
R_30pNjxW806uuPXi,EA,2,NA,3,3
R_30pNjxW806uuPXi,EA,3,NA,3,3
R_30pNjxW806uuPXi,EE,2,NA,4,4
R_30pNjxW806uuPXi,EE,3,NA,4,4
R_30pNjxW806uuPXi,EA,4,NA,3,3
R_30pNjxW806uuPXi,EA,5,NA,3,3
R_30pNjxW806uuPXi,EA,6,neg,3,3
R_30pNjxW806uuPXi,EE,4,neg,4,2
R_30pNjxW806uuPXi,EE,5,NA,3,3
R_30pNjxW806uuPXi,EE,6,neg,3,3
R_30pNjxW806uuPXi,EE,7,neg,3,3
R_30pNjxW806uuPXi,EE,8,neg,3,3
R_30pNjxW806uuPXi,EA,7,NA,3,3
R_30pNjxW806uuPXi,EE,9,neg,3,3
R_30pNjxW806uuPXi,EA,8,neg,3,3
R_30pNjxW806uuPXi,EE,10,NA,3,3
R_30pNjxW806uuPXi,EA,9,NA,3,3
R_30pNjxW806uuPXi,EA,10,neg,4,2
R_3mfbXcSlJMSlbJg,RE,1,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RA,1,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RE,2,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RA,2,neg,2,4
R_3mfbXcSlJMSlbJg,RE,3,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RE,4,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RE,5,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RA,3,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RA,4,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,RE,6,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RE,7,neg,4,2
R_3mfbXcSlJMSlbJg,RA,5,neg,3,3
R_3mfbXcSlJMSlbJg,RA,6,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RA,7,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RE,8,NA,3,3
R_3mfbXcSlJMSlbJg,RA,8,NA,4,4
R_3mfbXcSlJMSlbJg,RA,9,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,RE,9,neg,Strongly Agree,1
R_3mfbXcSlJMSlbJg,RA,10,NA,3,3
R_3mfbXcSlJMSlbJg,RE,10,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,EE,1,NA,4,4
R_3mfbXcSlJMSlbJg,EA,1,neg,3,3
R_3mfbXcSlJMSlbJg,EA,2,NA,4,4
R_3mfbXcSlJMSlbJg,EA,3,NA,3,3
R_3mfbXcSlJMSlbJg,EE,2,NA,2,2
R_3mfbXcSlJMSlbJg,EE,3,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,EA,4,NA,3,3
R_3mfbXcSlJMSlbJg,EA,5,NA,4,4
R_3mfbXcSlJMSlbJg,EA,6,neg,3,3
R_3mfbXcSlJMSlbJg,EE,4,neg,2,4
R_3mfbXcSlJMSlbJg,EE,5,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,EE,6,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,EE,7,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,EE,8,neg,2,4
R_3mfbXcSlJMSlbJg,EA,7,NA,Strongly Agree,5
R_3mfbXcSlJMSlbJg,EE,9,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,EA,8,neg,Strongly Disagree,5
R_3mfbXcSlJMSlbJg,EE,10,NA,2,2
R_3mfbXcSlJMSlbJg,EA,9,NA,3,3
R_3mfbXcSlJMSlbJg,EA,10,neg,4,2
R_1eDGwWwkcJ4RcHh,RE,1,neg,Strongly Disagree,5
R_1eDGwWwkcJ4RcHh,RA,1,neg,2,4
R_1eDGwWwkcJ4RcHh,RE,2,NA,3,3
R_1eDGwWwkcJ4RcHh,RA,2,neg,3,3
R_1eDGwWwkcJ4RcHh,RE,3,neg,Strongly Disagree,5
R_1eDGwWwkcJ4RcHh,RE,4,NA,4,4
R_1eDGwWwkcJ4RcHh,RE,5,neg,2,4
R_1eDGwWwkcJ4RcHh,RA,3,neg,2,4
R_1eDGwWwkcJ4RcHh,RA,4,neg,Strongly Disagree,5
R_1eDGwWwkcJ4RcHh,RE,6,NA,3,3
R_1eDGwWwkcJ4RcHh,RE,7,neg,Strongly Disagree,5
